,diff,pcr,optionSignal,vWap,price,vWapSignal,time,call,put,date
35,"{'value': '-4853895', 'colorCode': 2}","{'value': '0.66', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45667.00', 'colorCode': 0}","{'value': '45605', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1225,14300160,9446265,28/07/2023
36,"{'value': '-5073405', 'colorCode': 2}","{'value': '0.65', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45663.00', 'colorCode': 0}","{'value': '45641', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1230,14478855,9405450,28/07/2023
37,"{'value': '-5046075', 'colorCode': 2}","{'value': '0.65', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45663.00', 'colorCode': 0}","{'value': '45627', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1235,14433315,9387240,28/07/2023
38,"{'value': '-5151885', 'colorCode': 2}","{'value': '0.64', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45662.00', 'colorCode': 0}","{'value': '45626', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1240,14446605,9294720,28/07/2023
39,"{'value': '-5053845', 'colorCode': 2}","{'value': '0.65', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45662.00', 'colorCode': 0}","{'value': '45625', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1245,14528715,9474870,28/07/2023
40,"{'value': '-4386735', 'colorCode': 2}","{'value': '0.70', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45661.00', 'colorCode': 0}","{'value': '45595', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1250,14441460,10054725,28/07/2023
41,"{'value': '-5452125', 'colorCode': 2}","{'value': '0.64', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45657.00', 'colorCode': 0}","{'value': '45598', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1300,15031020,9578895,28/07/2023
42,"{'value': '-5983725', 'colorCode': 2}","{'value': '0.61', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45657.00', 'colorCode': 0}","{'value': '45608', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1305,15317235,9333510,28/07/2023
43,"{'value': '-6162735', 'colorCode': 2}","{'value': '0.60', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45656.00', 'colorCode': 0}","{'value': '45594', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1310,15445215,9282480,28/07/2023
44,"{'value': '-6394710', 'colorCode': 2}","{'value': '0.59', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45656.00', 'colorCode': 0}","{'value': '45598', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1315,15613740,9219030,28/07/2023
45,"{'value': '-6471315', 'colorCode': 2}","{'value': '0.59', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45656.00', 'colorCode': 0}","{'value': '45600', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1320,15749385,9278070,28/07/2023
46,"{'value': '-6669600', 'colorCode': 2}","{'value': '0.58', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45653.00', 'colorCode': 0}","{'value': '45535', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1325,15904305,9234705,28/07/2023
47,"{'value': '-6815475', 'colorCode': 2}","{'value': '0.57', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45651.00', 'colorCode': 0}","{'value': '45559', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1330,15852180,9036705,28/07/2023
48,"{'value': '-7415295', 'colorCode': 2}","{'value': '0.53', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45649.00', 'colorCode': 0}","{'value': '45565', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1335,15933570,8518275,28/07/2023
49,"{'value': '-6724680', 'colorCode': 2}","{'value': '0.58', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45647.00', 'colorCode': 0}","{'value': '45554', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1340,15981495,9256815,28/07/2023
50,"{'value': '-7348755', 'colorCode': 2}","{'value': '0.54', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45641.00', 'colorCode': 0}","{'value': '45495', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1345,16142310,8793555,28/07/2023
51,"{'value': '-8611995', 'colorCode': 2}","{'value': '0.49', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45639.00', 'colorCode': 0}","{'value': '45498', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1350,16798815,8186820,28/07/2023
52,"{'value': '-8974695', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45637.00', 'colorCode': 0}","{'value': '45521', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1355,17226960,8252265,28/07/2023
53,"{'value': '-9193650', 'colorCode': 2}","{'value': '0.47', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45637.00', 'colorCode': 0}","{'value': '45535', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1400,17365350,8171700,28/07/2023
54,"{'value': '-9005265', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45635.00', 'colorCode': 0}","{'value': '45526', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1405,17221035,8215770,28/07/2023
55,"{'value': '-9036405', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45635.00', 'colorCode': 0}","{'value': '45575', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1410,17297385,8260980,28/07/2023
56,"{'value': '-8846535', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45634.00', 'colorCode': 0}","{'value': '45557', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1415,16917180,8070645,28/07/2023
57,"{'value': '-8768190', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45633.00', 'colorCode': 0}","{'value': '45575', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1420,16963350,8195160,28/07/2023
58,"{'value': '-8457660', 'colorCode': 2}","{'value': '0.50', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45632.00', 'colorCode': 0}","{'value': '45605', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1425,16992570,8534910,28/07/2023
59,"{'value': '-7696545', 'colorCode': 2}","{'value': '0.54', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45632.00', 'colorCode': 0}","{'value': '45610', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1430,16850595,9154050,28/07/2023
60,"{'value': '-6281955', 'colorCode': 2}","{'value': '0.62', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45630.00', 'colorCode': 0}","{'value': '45552', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1435,16659225,10377270,28/07/2023
61,"{'value': '-7536810', 'colorCode': 2}","{'value': '0.55', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45627.00', 'colorCode': 0}","{'value': '45539', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1440,16759800,9222990,28/07/2023
62,"{'value': '-7903200', 'colorCode': 2}","{'value': '0.52', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45626.00', 'colorCode': 0}","{'value': '45584', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1445,16638315,8735115,28/07/2023
63,"{'value': '-7896480', 'colorCode': 2}","{'value': '0.53', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45626.00', 'colorCode': 0}","{'value': '45635', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1450,16850970,8954490,28/07/2023
64,"{'value': '-7553805', 'colorCode': 2}","{'value': '0.54', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45626.00', 'colorCode': 0}","{'value': '45620', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1455,16253040,8699235,28/07/2023
65,"{'value': '-6964560', 'colorCode': 2}","{'value': '0.55', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45626.00', 'colorCode': 0}","{'value': '45653', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1500,15412920,8448360,28/07/2023
66,"{'value': '-6791370', 'colorCode': 2}","{'value': '0.55', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45628.00', 'colorCode': 0}","{'value': '45680', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1505,14950380,8159010,28/07/2023
67,"{'value': '-5867085', 'colorCode': 2}","{'value': '0.57', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45631.00', 'colorCode': 0}","{'value': '45724', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1510,13575780,7708695,28/07/2023
68,"{'value': '-4421580', 'colorCode': 2}","{'value': '0.63', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45632.00', 'colorCode': 0}","{'value': '45720', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1515,11938575,7516995,28/07/2023
69,"{'value': '-3983115', 'colorCode': 2}","{'value': '0.64', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45634.00', 'colorCode': 0}","{'value': '45699', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1520,11033895,7050780,28/07/2023
70,"{'value': '-3707565', 'colorCode': 2}","{'value': '0.63', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45634.00', 'colorCode': 0}","{'value': '45668', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1525,10113105,6405540,28/07/2023
71,"{'value': '-3754245', 'colorCode': 2}","{'value': '0.57', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45635.00', 'colorCode': 0}","{'value': '45674', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1530,8772000,5017755,28/07/2023
0,"{'value': '-4355445', 'colorCode': 2}","{'value': '0.70', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45659.00', 'colorCode': 0}","{'value': '45605', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1255,14476800,10121355,28/07/2023
1,"{'value': '-3993795', 'colorCode': 2}","{'value': '0.70', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45672.00', 'colorCode': 0}","{'value': '45611', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1155,13153035,9159240,28/07/2023
2,"{'value': '-1409910', 'colorCode': 2}","{'value': '0.79', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45692.00', 'colorCode': 0}","{'value': '45678', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",930,6809040,5399130,28/07/2023
3,"{'value': '-2724015', 'colorCode': 2}","{'value': '0.71', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45694.00', 'colorCode': 0}","{'value': '45669', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",940,9531465,6807450,28/07/2023
4,"{'value': '-2724015', 'colorCode': 2}","{'value': '0.71', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45694.00', 'colorCode': 0}","{'value': '45689', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",945,9531465,6807450,28/07/2023
5,"{'value': '-2612610', 'colorCode': 2}","{'value': '0.73', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45694.00', 'colorCode': 0}","{'value': '45684', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",950,9633990,7021380,28/07/2023
6,"{'value': '-2483250', 'colorCode': 2}","{'value': '0.76', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45693.00', 'colorCode': 0}","{'value': '45726', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",955,10263315,7780065,28/07/2023
7,"{'value': '-2094960', 'colorCode': 2}","{'value': '0.79', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45694.00', 'colorCode': 0}","{'value': '45691', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1000,10057845,7962885,28/07/2023
8,"{'value': '-2058390', 'colorCode': 2}","{'value': '0.80', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45694.00', 'colorCode': 0}","{'value': '45690', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1005,10299465,8241075,28/07/2023
9,"{'value': '-2157180', 'colorCode': 2}","{'value': '0.80', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45693.00', 'colorCode': 0}","{'value': '45658', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1010,10765740,8608560,28/07/2023
10,"{'value': '-2475315', 'colorCode': 2}","{'value': '0.78', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45692.00', 'colorCode': 0}","{'value': '45644', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1015,11201595,8726280,28/07/2023
11,"{'value': '-2996475', 'colorCode': 2}","{'value': '0.75', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45691.00', 'colorCode': 0}","{'value': '45666', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1020,11780205,8783730,28/07/2023
12,"{'value': '-3356670', 'colorCode': 2}","{'value': '0.72', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45684.00', 'colorCode': 0}","{'value': '45615', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1025,12126390,8769720,28/07/2023
13,"{'value': '-4136235', 'colorCode': 2}","{'value': '0.66', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45683.00', 'colorCode': 0}","{'value': '45660', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1030,12279795,8143560,28/07/2023
14,"{'value': '-4036890', 'colorCode': 2}","{'value': '0.67', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45683.00', 'colorCode': 0}","{'value': '45644', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1035,12402495,8365605,28/07/2023
15,"{'value': '-3898305', 'colorCode': 2}","{'value': '0.69', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45683.00', 'colorCode': 0}","{'value': '45666', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1040,12515820,8617515,28/07/2023
16,"{'value': '-3314085', 'colorCode': 2}","{'value': '0.73', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45682.00', 'colorCode': 0}","{'value': '45672', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1045,12354135,9040050,28/07/2023
17,"{'value': '-3211050', 'colorCode': 2}","{'value': '0.74', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45683.00', 'colorCode': 0}","{'value': '45715', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1050,12287475,9076425,28/07/2023
18,"{'value': '-3173340', 'colorCode': 2}","{'value': '0.73', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45683.00', 'colorCode': 0}","{'value': '45711', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1055,11790750,8617410,28/07/2023
19,"{'value': '-2888220', 'colorCode': 2}","{'value': '0.76', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45683.00', 'colorCode': 0}","{'value': '45660', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1100,11807310,8919090,28/07/2023
20,"{'value': '-2761995', 'colorCode': 2}","{'value': '0.77', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45683.00', 'colorCode': 0}","{'value': '45694', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1105,11781765,9019770,28/07/2023
21,"{'value': '-2578215', 'colorCode': 2}","{'value': '0.78', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45684.00', 'colorCode': 0}","{'value': '45708', 'colorCode': 0}","{'value': 'BUY', 'colorCode': 1}",1110,11823540,9245325,28/07/2023
22,"{'value': '-2574600', 'colorCode': 2}","{'value': '0.78', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45684.00', 'colorCode': 0}","{'value': '45662', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1115,11972610,9398010,28/07/2023
23,"{'value': '-2185680', 'colorCode': 2}","{'value': '0.82', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45682.00', 'colorCode': 0}","{'value': '45627', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1120,12038835,9853155,28/07/2023
24,"{'value': '-2540760', 'colorCode': 2}","{'value': '0.79', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45681.00', 'colorCode': 0}","{'value': '45647', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1125,12151845,9611085,28/07/2023
25,"{'value': '-3705120', 'colorCode': 2}","{'value': '0.71', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45681.00', 'colorCode': 0}","{'value': '45666', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1130,12803505,9098385,28/07/2023
26,"{'value': '-3929730', 'colorCode': 2}","{'value': '0.70', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45680.00', 'colorCode': 0}","{'value': '45666', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1135,12925620,8995890,28/07/2023
27,"{'value': '-2830260', 'colorCode': 2}","{'value': '0.78', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45680.00', 'colorCode': 0}","{'value': '45665', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1140,12771000,9940740,28/07/2023
28,"{'value': '-2211465', 'colorCode': 2}","{'value': '0.83', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45677.00', 'colorCode': 0}","{'value': '45600', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1145,12695010,10483545,28/07/2023
29,"{'value': '-2902695', 'colorCode': 2}","{'value': '0.78', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45674.00', 'colorCode': 0}","{'value': '45620', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1150,12909600,10006905,28/07/2023
30,"{'value': '-4405440', 'colorCode': 2}","{'value': '0.67', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45672.00', 'colorCode': 0}","{'value': '45626', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1200,13499865,9094425,28/07/2023
31,"{'value': '-4366605', 'colorCode': 2}","{'value': '0.68', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45672.00', 'colorCode': 0}","{'value': '45610', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1205,13563960,9197355,28/07/2023
32,"{'value': '-4460490', 'colorCode': 2}","{'value': '0.68', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45671.00', 'colorCode': 0}","{'value': '45625', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1210,13728075,9267585,28/07/2023
33,"{'value': '-4461750', 'colorCode': 2}","{'value': '0.68', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45669.00', 'colorCode': 0}","{'value': '45610', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1215,13979430,9517680,28/07/2023
34,"{'value': '-4611330', 'colorCode': 2}","{'value': '0.67', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45667.00', 'colorCode': 0}","{'value': '45560', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1220,13978755,9367425,28/07/2023
35,"{'value': '-4853895', 'colorCode': 2}","{'value': '0.66', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45667.00', 'colorCode': 0}","{'value': '45605', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1225,14300160,9446265,28/07/2023
36,"{'value': '-5073405', 'colorCode': 2}","{'value': '0.65', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45663.00', 'colorCode': 0}","{'value': '45641', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1230,14478855,9405450,28/07/2023
37,"{'value': '-5046075', 'colorCode': 2}","{'value': '0.65', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45663.00', 'colorCode': 0}","{'value': '45627', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1235,14433315,9387240,28/07/2023
38,"{'value': '-5151885', 'colorCode': 2}","{'value': '0.64', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45662.00', 'colorCode': 0}","{'value': '45626', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1240,14446605,9294720,28/07/2023
39,"{'value': '-5053845', 'colorCode': 2}","{'value': '0.65', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45662.00', 'colorCode': 0}","{'value': '45625', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1245,14528715,9474870,28/07/2023
40,"{'value': '-4386735', 'colorCode': 2}","{'value': '0.70', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45661.00', 'colorCode': 0}","{'value': '45595', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1250,14441460,10054725,28/07/2023
41,"{'value': '-5452125', 'colorCode': 2}","{'value': '0.64', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45657.00', 'colorCode': 0}","{'value': '45598', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1300,15031020,9578895,28/07/2023
42,"{'value': '-5983725', 'colorCode': 2}","{'value': '0.61', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45657.00', 'colorCode': 0}","{'value': '45608', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1305,15317235,9333510,28/07/2023
43,"{'value': '-6162735', 'colorCode': 2}","{'value': '0.60', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45656.00', 'colorCode': 0}","{'value': '45594', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1310,15445215,9282480,28/07/2023
44,"{'value': '-6394710', 'colorCode': 2}","{'value': '0.59', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45656.00', 'colorCode': 0}","{'value': '45598', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1315,15613740,9219030,28/07/2023
45,"{'value': '-6471315', 'colorCode': 2}","{'value': '0.59', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45656.00', 'colorCode': 0}","{'value': '45600', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1320,15749385,9278070,28/07/2023
46,"{'value': '-6669600', 'colorCode': 2}","{'value': '0.58', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45653.00', 'colorCode': 0}","{'value': '45535', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1325,15904305,9234705,28/07/2023
47,"{'value': '-6815475', 'colorCode': 2}","{'value': '0.57', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45651.00', 'colorCode': 0}","{'value': '45559', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1330,15852180,9036705,28/07/2023
48,"{'value': '-7415295', 'colorCode': 2}","{'value': '0.53', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45649.00', 'colorCode': 0}","{'value': '45565', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1335,15933570,8518275,28/07/2023
49,"{'value': '-6724680', 'colorCode': 2}","{'value': '0.58', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45647.00', 'colorCode': 0}","{'value': '45554', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1340,15981495,9256815,28/07/2023
50,"{'value': '-7348755', 'colorCode': 2}","{'value': '0.54', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45641.00', 'colorCode': 0}","{'value': '45495', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1345,16142310,8793555,28/07/2023
51,"{'value': '-8611995', 'colorCode': 2}","{'value': '0.49', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45639.00', 'colorCode': 0}","{'value': '45498', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1350,16798815,8186820,28/07/2023
52,"{'value': '-8974695', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45637.00', 'colorCode': 0}","{'value': '45521', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1355,17226960,8252265,28/07/2023
53,"{'value': '-9193650', 'colorCode': 2}","{'value': '0.47', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45637.00', 'colorCode': 0}","{'value': '45535', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1400,17365350,8171700,28/07/2023
54,"{'value': '-9005265', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45635.00', 'colorCode': 0}","{'value': '45526', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1405,17221035,8215770,28/07/2023
55,"{'value': '-9036405', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45635.00', 'colorCode': 0}","{'value': '45575', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1410,17297385,8260980,28/07/2023
56,"{'value': '-8846535', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45634.00', 'colorCode': 0}","{'value': '45557', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1415,16917180,8070645,28/07/2023
57,"{'value': '-8768190', 'colorCode': 2}","{'value': '0.48', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45633.00', 'colorCode': 0}","{'value': '45575', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1420,16963350,8195160,28/07/2023
58,"{'value': '-8457660', 'colorCode': 2}","{'value': '0.50', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45632.00', 'colorCode': 0}","{'value': '45605', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1425,16992570,8534910,28/07/2023
59,"{'value': '-7696545', 'colorCode': 2}","{'value': '0.54', 'colorCode': 2}","{'type': 'SELL', 'colorCode': 2}","{'value': '45632.00', 'colorCode': 0}","{'value': '45610', 'colorCode': 0}","{'value': 'SELL', 'colorCode': 2}",1430,16850595,9154050,28/07/2023
